Staten Island Rolling Sales File.  All Sales From May 2015 - April 2016.,,,,,,,,,,,,,,,,,,,,
Sales File as of 4/30/2016  Co-op Sales Files as of 4/30/2016,,,,,,,,,,,,,,,,,,,,
"Neighborhood Name 5/1/2016, Descriptive Data is as of 5/1/2016",,,,,,,,,,,,,,,,,,,,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6261,12, ,B2,252 IONIA AVENUE                         ,            ,10312,2,0,2,4000,3370,2015,1,B2," $748,413 ",10/1/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6261,69, ,B2,257 EDGEGROVE AVENUE                     ,            ,10312,2,0,2,5000,2310,1970,1,B2," $675,000 ",7/9/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6266,57, ,B2,287 RENSSELAER AVENUE                    ,            ,10312,2,0,2,4000,2250,2000,1,B2," $490,000 ",11/19/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6268,42, ,B2,179 SINCLAIR AVENUE                      ,            ,10312,2,0,2,4000,2100,2002,1,B2," $775,000 ",12/9/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6269,13, ,B2,294 VINELAND AVENUE                      ,            ,10312,2,0,2,4000,2106,1975,1,B2, $-   ,12/15/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6269,15, ,B2,290 VINELAND AVENUE                      ,            ,10312,2,0,2,4000,2106,1975,1,B2," $645,000 ",9/1/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6273,1, ,B2,766 WOODROW ROAD                         ,            ,10312,2,0,2,10143,2368,1983,1,B2," $685,000 ",10/27/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6273,10, ,B2,40 HOLCOMB AVENUE                        ,            ,10312,2,0,2,5876,2662,1970,1,B2, $-   ,11/3/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6279,39, ,B2,261 SOUTH RAILROAD ST                    ,            ,10312,2,0,2,3952,1600,1993,1,B2," $655,000 ",10/21/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6279,145, ,B2,208 NORTH RAILROAD ST                    ,            ,10312,2,0,2,4000,2032,1975,1,B2," $630,000 ",12/11/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6280,58, ,B2,205 NORTH RAILROAD ST                    ,            ,10312,2,0,2,4000,1984,1975,1,B2, $-   ,9/18/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6283,59, ,B2,790 DRUMGOOLE ROAD EAST                  ,            ,10312,2,0,2,4418,2328,1986,1,B2, $-   ,5/2/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6287,18, ,B1,37 RAMONA AVENUE                         ,            ,10312,2,0,2,4000,1936,2001,1,B1," $735,000 ",8/17/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6291,33, ,B2,65 HEENAN AVENUE                         ,            ,10312,2,0,2,4000,2296,1974,1,B2, $-   ,10/1/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6304,36, ,B1,362 VINELAND AVENUE                      ,            ,10312,2,0,2,4000,2936,1980,1,B1," $655,000 ",7/9/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6305,45, ,B1,88 BELFIELD AVENUE                       ,            ,10312,2,0,2,10862,3664,1986,1,B1, $-   ,10/1/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6323,7, ,B2,5151 AMBOY ROAD                          ,            ,10312,2,0,2,9512,3880,1989,1,B2, $-   ,11/12/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6352,3, ,B2,4774 HYLAN BOULEVARD                     ,            ,10312,2,0,2,4002,2200,1994,1,B2," $525,000 ",1/22/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6356,47, ,B2,406 HAROLD AVENUE                        ,            ,10312,2,0,2,5879,3360,1995,1,B2," $700,000 ",8/28/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6357,5, ,B2,427 HOLDRIDGE AVENUE                     ,            ,10312,2,0,2,4000,2000,1990,1,B2," $635,000 ",6/22/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,48, ,B9,36 PEARE PLACE                           ,            ,10312,2,0,2,5000,2200,1980,1,B9," $655,000 ",2/1/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,68, ,B2,4795 HYLAN BOULEVARD                     ,            ,10312,2,0,2,4040,1900,1999,1,B2," $620,000 ",12/10/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6367,15, ,B2,76 WEAVER STREET                         ,            ,10312,2,0,2,8000,3800,1987,1,B2," $934,500 ",9/30/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6399,16, ,B2,29 OCEANVIEW AVENUE                      ,            ,10312,2,0,2,4800,1974,1940,1,B2," $420,000 ",10/23/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6399,31, ,B2,433 LIPSETT AVENUE                       ,            ,10312,2,0,2,6103,2465,2015,1,B2," $845,147 ",2/2/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6402,3, ,B2,4867 HYLAN BOULEVARD                     ,            ,10312,2,0,2,4400,2276,2014,1,B2," $745,868 ",2/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6406,9, ,B2,65 TYNDALE STREET                        ,            ,10312,2,0,2,6155,2820,1987,1,B2," $350,000 ",10/8/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6421,6, ,B2,156 LIPSETT AVENUE                       ,            ,10312,2,0,2,6000,2800,1984,1,B2," $695,000 ",11/10/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6424,74, ,B2,35 RAE AVENUE                            ,            ,10312,2,0,2,4000,2100,2002,1,B2," $720,000 ",10/29/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6424,85, ,B2,11 RAE AVENUE                            ,            ,10312,2,0,2,4000,2768,1975,1,B2," $565,000 ",10/7/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6441,145, ,B2,88 NEWTON STREET                         ,            ,10312,2,0,2,4000,3326,2015,1,B2," $789,041 ",2/12/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6462,37, ,B2,310 PHILIP AVENUE                        ,            ,10312,2,0,2,6000,3192,1997,1,B2," $950,000 ",2/29/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,39, ,B2,16 COTTONTAIL COURT                      ,            ,10312,2,0,2,10520,3800,2000,1,B2," $1,200,000 ",6/23/2015
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6523,24, ,B9,113 ARBUTUS AVENUE                       ,            ,10312,2,0,2,55150,2415,1925,1,B9," $789,000 ",8/10/2015
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6212,115, ,V0,ARDEN AVENUE                             ,            ,10312,0,0,0,11376,0,0,1,V0," $722,500 ",2/17/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6261,54, ,V0,EDGEGROVE AVENUE                         ,            ,10312,0,0,0,10000,0,0,1,V0, $-   ,7/22/2015
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6281,25, ,V0,IONIA AVENUE                             ,            ,10312,0,0,0,4000,0,0,1,V0, $-   ,12/18/2015
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6281,25, ,V0,IONIA AVENUE                             ,            ,10312,0,0,0,4000,0,0,1,V0, $-   ,9/16/2015
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6402,22, ,V0,LIPSETT AVENUE                           ,            ,10312,0,0,0,4000,0,0,1,V0, $-   ,6/19/2015
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6475,280, ,V0,NICOLOSI LOOP                            ,            ,10312,0,0,0,10620,0,0,1,V0," $670,000 ",6/10/2015
5,ANNADALE                 ,36  OUTDOOR RECREATIONAL FACILITIES         ,4,6517,100, ,Q9,HOGAN AVENUE                             ,            ,10312,0,0,0,123114,0,0,4,Q9," $1,500,000 ",11/19/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5720,93, ,A5,84 GARY STREET                           ,            ,10312,1,0,1,2700,1700,1998,1,A5," $465,000 ",10/16/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,102, ,A5,21 BILLINGS STREET                       ,            ,10312,1,0,1,2500,1510,2014,1,A5," $526,435 ",10/20/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,105, ,A5,31 BILLINGS STREET                       ,            ,10312,1,0,1,2500,2065,2014,1,A5, $-   ,8/13/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,105, ,A5,31 BILLINGS STREET                       ,            ,10312,1,0,1,2500,2065,2014,1,A5," $529,490 ",8/13/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,108, ,A5,35 BILLINGS STREET                       ,            ,10312,1,0,1,2500,1510,2014,1,A5," $528,471 ",5/15/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,118, ,A5,163 KENILWORTH AVENUE                    ,            ,10312,1,0,1,3500,2086,2014,1,A5," $600,767 ",10/16/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,119, ,A5,159 KENILWORTH AVENUE                    ,            ,10312,1,0,1,2500,2065,2014,1,A5," $529,490 ",2/9/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,120, ,A5,155 KENILWORTH AVENUE                    ,            ,10312,1,0,1,2500,2065,2014,1,A5, $-   ,1/21/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5724,142, ,A5,6 CHATHAM STREET                         ,            ,10312,1,0,1,3500,2063,2014,1,A5," $506,898 ",6/29/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5725,16, ,A5,29 CHATHAM STREET                        ,            ,10312,1,0,1,1400,1120,1997,1,A5," $375,000 ",12/21/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5725,30, ,A5,127 KENILWORTH AVENUE                    ,            ,10312,1,0,1,1135,1540,1995,1,A5," $350,000 ",12/10/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,49, ,A9,14 BENSON STREET                         ,            ,10312,1,0,1,2000,1275,1986,1,A9," $457,500 ",2/12/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,58, ,A5,23 BENSON STREET                         ,            ,10312,1,0,1,2488,1400,2004,1,A5," $495,000 ",8/13/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,78, ,A5,1282 ARTHUR KILL ROAD                    ,            ,10312,1,0,1,3108,1428,2005,1,A5," $425,000 ",2/10/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,81, ,A5,1278 ARTHUR KILL ROAD                    ,            ,10312,1,0,1,3136,1428,2005,1,A5, $10 ,11/6/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5726,150, ,A9,8 BENSON STREET                          ,            ,10312,1,0,1,2200,1275,1986,1,A9," $375,000 ",10/26/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5727,15, ,A5,42 KENILWORTH AVENUE                     ,            ,10312,1,0,1,2426,1350,2002,1,A5," $449,000 ",9/16/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5727,56, ,A5,134 KENILWORTH AVENUE                    ,            ,10312,1,0,1,1300,1060,1998,1,A5," $370,000 ",8/26/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5727,84, ,A5,176 KENILWORTH AVE                       ,            ,10312,1,0,1,1300,1060,1998,1,A5," $372,000 ",5/1/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,165, ,A2,361 WOODROW ROAD                         ,            ,10312,1,0,1,5400,1072,1965,1,A2," $487,000 ",1/25/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,307, ,A5,169 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,3944,2484,2012,1,A5, $-   ,10/5/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,317, ,A5,149 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,3863,2202,2011,1,A5," $567,000 ",12/16/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,351, ,A5,200 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,3716,1991,2011,1,A5," $555,000 ",7/28/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,354, ,A5,210 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,2530,1991,2011,1,A5," $497,000 ",7/3/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,415, ,A5,81 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,3496,1991,2011,1,A5," $515,000 ",7/9/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,418, ,A5,89 PRESENTATION CIRCLE                   ,            ,10312,1,0,1,1973,1991,2011,1,A5," $495,000 ",5/7/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5735,430, ,A5,109 PRESENTATION CIRCLE                  ,            ,10312,1,0,1,3492,1991,2011,1,A5," $565,000 ",1/8/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,55, ,A5,351 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,560,1510,1996,1,A5," $300,000 ",6/15/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,68, ,A5,325 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,500,1354,2000,1,A5," $248,430 ",10/15/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,68, ,A5,325 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,500,1354,2000,1,A5," $260,000 ",5/21/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,90, ,A5,171 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,500,1354,2000,1,A5," $235,000 ",11/5/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,138, ,A5,109 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,500,1354,2001,1,A5," $275,000 ",7/15/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,148, ,A5,91 ASPEN KNOLLS WAY                      ,            ,10312,1,0,1,500,1354,2001,1,A5," $230,000 ",7/2/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,178, ,A5,62 BIANCA COURT                          ,            ,10312,1,0,1,560,1510,2004,1,A5, $-   ,9/21/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,187, ,A5,1292 ARTHUR KILL ROAD                    ,            ,10312,1,0,1,500,1354,2004,1,A5," $280,000 ",5/8/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5740,209, ,A5,1320 ARTHUR KILL ROAD                    ,            ,10312,1,0,1,500,1354,2004,1,A5," $277,000 ",6/5/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,2, ,A5,42 ILYSSA WAY                            ,            ,10312,1,0,1,560,1510,1996,1,A5," $265,000 ",5/6/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,5, ,A5,48 ILYSSA WAY                            ,            ,10312,1,0,1,560,1510,1996,1,A5," $312,000 ",12/11/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,11, ,A5,60 ILYSSA WAY                            ,            ,10312,1,0,1,500,1354,1996,1,A5," $278,300 ",12/7/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,15, ,A5,70 ILYSSA WAY                            ,            ,10312,1,0,1,560,1553,1996,1,A5," $312,000 ",8/18/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,18, ,A5,76 ILYSSA WAY                            ,            ,10312,1,0,1,500,1354,1996,1,A5," $260,000 ",7/22/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,21, ,A5,86 ILYSSA WAY                            ,            ,10312,1,0,1,560,1510,1996,1,A5," $305,000 ",10/5/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,70, ,A5,202 ILYSSA WAY                           ,            ,10312,1,0,1,560,1553,1996,1,A5," $300,000 ",3/7/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,75, ,A5,216 ILYSSA WAY                           ,            ,10312,1,0,1,560,1510,1996,1,A5," $220,000 ",11/6/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,78, ,A5,226 ILYSSA WAY                           ,            ,10312,1,0,1,560,1553,1996,1,A5, $-   ,8/4/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,78, ,A5,226 ILYSSA WAY                           ,            ,10312,1,0,1,560,1553,1996,1,A5, $-   ,5/15/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,79, ,A5,228 ILYSSA WAY                           ,            ,10312,1,0,1,500,1354,1996,1,A5," $272,000 ",12/21/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,82, ,A5,236 ILYSSA WAY                           ,            ,10312,1,0,1,560,1510,1996,1,A5," $349,999 ",12/3/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,99, ,A5,282 ILYSSA WAY                           ,            ,10312,1,0,1,560,1510,1996,1,A5," $275,000 ",7/31/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,122, ,A5,350 ILYSSA WAY                           ,            ,10312,1,0,1,560,1510,1996,1,A5," $294,000 ",5/29/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,146, ,A5,426 ILYSSA WAY                           ,            ,10312,1,0,1,560,1510,1996,1,A5," $270,000 ",7/30/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,236, ,A5,660 ILYSSA WAY                           ,            ,10312,1,0,1,508,1354,1996,1,A5," $207,870 ",6/29/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,240, ,A5,674 ILYSSA WAY                           ,            ,10312,1,0,1,565,1510,1996,1,A5," $268,500 ",1/26/2016
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,253, ,A5,708 ILYSSA WAY                           ,            ,10312,1,0,1,500,1354,1996,1,A5," $260,000 ",11/5/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5741,258, ,A5,726 ILYSSA WAY                           ,            ,10312,1,0,1,500,1354,1996,1,A5," $255,000 ",8/31/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5742,14, ,A5,276 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,560,1510,2000,1,A5," $312,000 ",6/10/2015
5,ARDEN HEIGHTS            ,01  ONE FAMILY DWELLINGS                    ,1,5742,15, ,A5,278 ASPEN KNOLLS WAY                     ,            ,10312,1,0,1,560,1510,2000,1,A5, $-   ,7/15/2015
